fn,gain_r,gain_g,gain_b,height,width
ISIC_1395135,0.8937842051824764,1.055620292301721,1.2118415789653043,1080,1920
ISIC_1395286,0.8789156852005507,1.0798365191742176,1.3076906596430817,1080,1920
ISIC_1397455,0.8462266583837208,1.267463069624218,1.7435755868230352,480,640
ISIC_1397473,0.8973234965344483,1.0469360548488291,1.2060267902004895,1080,1920
ISIC_1398333,0.8570597732136135,1.2825863242245226,1.2580244051784493,1053,1872
ISIC_1398911,0.8752526261619239,1.2412758549846827,1.1216134558958943,4000,6000
ISIC_1398977,0.8842563142592365,1.068653981983695,1.2714045234109383,1080,1920
ISIC_1399260,0.8379754937772238,1.5380408894180473,1.7373985990900056,1053,1872
ISIC_1401389,0.8981020930061382,1.0425031769823132,1.2120943696130566,1080,1920
ISIC_1403558,0.9246471396055137,1.0617096135491306,1.060810484556309,4000,6000
ISIC_1404760,0.854313428579307,1.1965800264482276,1.50178882980917,1053,1872
ISIC_1405006,0.9483811178049121,1.0850662925613621,0.997863957553996,3456,5184
ISIC_1405039,0.9173518034050928,1.0686792981610942,1.0742362530728475,4000,6000
ISIC_1406000,0.8578259309196951,1.269901313315157,1.258284954443886,1053,1872
ISIC_1406733,0.9140902838126358,1.0855240666151036,1.0678024285138836,4000,6000
ISIC_1407049,0.859423996772638,1.235306079624507,1.271320321361633,1936,2592
ISIC_1407308,0.899978888573975,1.0319004781274164,1.229288051728438,2448,3264
ISIC_1408106,0.9530759991095603,1.0886309959541773,0.9895626761759378,3456,5184
ISIC_1408400,0.8728726756365774,1.0972071939179258,1.3490681364107993,480,640
ISIC_1408761,0.8861555938575857,1.0476274527431855,1.3326932657988524,1080,1920
ISIC_1409028,0.9039216650105858,1.0237133455385214,1.2236043588943883,480,640
ISIC_1409447,0.8951439481497404,1.034855415988568,1.2667196244282712,1080,1920
ISIC_1409994,0.8443073088302698,1.4981701234305835,1.3703585651967165,1053,1872
ISIC_1410492,0.8951490559102908,1.1149868049095601,1.1095811156882975,4000,6000
ISIC_1410574,0.8724576503952737,1.0881032119167693,1.4049292102205166,1080,1920
ISIC_1410832,0.8414483430154718,1.3866683268759425,1.6959379835530883,1053,1872
ISIC_1413464,0.8567598975267907,1.2934446850200572,1.253286362334086,1053,1872
ISIC_1414519,0.8870339995899995,1.1019499260814354,1.1706020789095148,4000,6000
ISIC_1415022,0.8399577449645222,1.494033534921207,1.5868143684361575,1053,1872
ISIC_1416658,0.8646646607491113,1.1065777669360344,1.5873130299247447,480,640
ISIC_1419471,0.8765198592597013,1.076372466379067,1.3690501484977815,1080,1920
ISIC_1420424,0.8673919120146242,1.2370873168959204,1.1786673151343714,4000,6000
ISIC_1425639,0.9055857694785373,1.1036300394685206,1.0790596757715565,4000,6000
ISIC_1426190,0.9131854529156833,1.0690378093123571,1.0871765516231526,4000,6000
ISIC_1426651,0.8940711342734886,1.0751380194908373,1.1675656765119795,4000,6000
ISIC_1427578,0.8934965492954547,1.127025124305398,1.1058942547560933,3456,5184
ISIC_1427970,0.9061704594532487,1.1723777211963082,1.036003070384845,4000,6000
ISIC_1428303,0.894510107406377,1.1057792584820467,1.1221038410001873,4000,6000
ISIC_1429482,0.8689514193422911,1.1081222561681088,1.3927396168554051,1080,1920
ISIC_1429763,0.85300650741425,1.2139155127624537,1.4894255370031366,714,1019
ISIC_1429860,0.8656649159231733,1.1104460583921225,1.4928430820342407,1053,1872
ISIC_1431583,0.8810227427527885,1.05754548716922,1.376790132637585,1080,1920
ISIC_1434736,0.8940835599163292,1.0674273647171475,1.1821914124919473,4000,6000
ISIC_1434910,0.8928887817903676,1.196168522930558,1.065031944852202,4000,6000
ISIC_1435395,0.8902335122931041,1.055350452524219,1.2460151362049046,1080,1920
ISIC_1435661,0.9022350265573702,1.0959702862116305,1.0985120371714157,4000,6000
ISIC_1436510,0.8411639517717965,1.361491678999707,1.9199838832845977,1053,1872
ISIC_1437457,0.8713551247537727,1.1162554662993038,1.309426045471695,480,640
ISIC_1437627,0.9057274835040006,1.0915470225866841,1.089660167618074,4000,6000
ISIC_1437807,0.874850653092218,1.094742108064769,1.32052293943818,1080,1920
ISIC_1438103,0.8967515132078747,1.0481345076910902,1.2073603835209763,480,640
ISIC_1438138,0.8984253396149089,1.037731998924644,1.2237710395137282,1080,1920
ISIC_1439030,0.8502258394779865,1.2441317876996143,1.5137815548622842,1053,1872
ISIC_1439170,0.8775637940142168,1.1694859189882796,1.155687372146905,4000,6000
ISIC_1440160,0.8777009826524903,1.0717637256800128,1.3675910533749565,1080,1920
ISIC_1441157,0.8872394176281553,1.055172906752634,1.2818030406631618,1080,1920
ISIC_1442489,0.8705810471405775,1.104118295340675,1.370175077271329,1053,1872
ISIC_1443365,0.9189073544741647,1.0962960396977355,1.0461177699689377,3456,5184
ISIC_1443435,0.8697676160791401,1.1006598196775073,1.4091483056036238,480,640
ISIC_1444444,0.8817835007128978,1.1484225145350009,1.1480291575787591,4000,6000
ISIC_1445438,0.8764665456302068,1.0761909507475036,1.3712498164435136,1080,1920
ISIC_1446658,0.8931109679989657,1.0600171076257192,1.2062327605956238,2848,4288
ISIC_1447572,0.8829111223788427,1.1009950156190786,1.204456187086029,1080,1920
ISIC_1448268,0.8586419442397848,1.2800212167764105,1.2383283954419606,1053,1872
ISIC_1448952,0.8751389929600499,1.2807715035053242,1.1056513661622078,1053,1872
ISIC_1449628,0.9020089106958467,1.0590063656288728,1.1490881564356488,1080,1920
ISIC_1450044,0.8748572725887597,1.0787743382543225,1.3959260296588327,1080,1920
ISIC_1450396,0.9076444792351251,1.1097159027788883,1.067444853263711,4000,6000
ISIC_1452056,0.8611669163204498,1.1517691381622988,1.4240803901207715,4000,6000
ISIC_1452059,0.9049947897529851,1.1210565599638203,1.067434705469359,4000,6000
ISIC_1453459,0.9158364899840044,1.0876794755755246,1.060904692704921,4000,6000
ISIC_1453553,0.9201311851059638,1.0391768402604156,1.1020729914118148,2848,4288
ISIC_1453620,0.8988610211001943,1.1231733290840862,1.0871018109665262,4000,6000
ISIC_1454344,0.9096012343602843,1.0954296472180134,1.0728909971478433,4000,6000
ISIC_1455340,0.8634145138179833,1.1328456062956613,1.4378395855151123,1053,1872
ISIC_1455551,0.9561161541417669,1.092798276938298,0.983668100649285,3456,5184
ISIC_1455912,0.9005895277116289,1.0992206642655438,1.101846252394657,3456,5184
ISIC_1455951,0.8654951523310588,1.1367259677948387,1.3609397796081495,4000,6000
ISIC_1458550,0.8801694939564895,1.0976967814092828,1.2381426832048887,4000,6000
ISIC_1460169,0.8471197306046108,1.3018733543795395,1.4977525597871433,1936,2592
ISIC_1461574,0.9232802807030234,1.0844948171038689,1.0443006482783086,4000,6000
ISIC_1461703,0.8472605790623123,1.2508515748050548,1.7434994056098925,1053,1872
ISIC_1462390,0.8627347198136784,1.1417742465269067,1.4170480782997097,1053,1872
ISIC_1464049,0.8659035170165761,1.1663891434220066,1.2770983680558745,1936,2592
ISIC_1464264,0.8957651995409394,1.111583324486726,1.1101434874076002,4000,6000
ISIC_1464282,0.9113539332782755,1.0221550135572985,1.1760952249427064,480,640
ISIC_1468493,0.8637329180715797,1.2592350497761062,1.1965041793009963,3456,5184
ISIC_1469194,0.8606054511654143,1.135790331449153,1.5474588796333109,480,640
ISIC_1469237,0.9102267498382938,1.0621676366781296,1.1063575801541672,4000,6000
ISIC_1472690,0.8514605987297128,1.2870388670686705,1.3633979671452956,4000,6000
ISIC_1472890,0.8561814352631395,1.2838690904217434,1.2702543853390587,1053,1872
ISIC_1476421,0.8455064210643252,1.3444073004576804,1.484363047513089,4000,6000
ISIC_1479061,0.9228236348891986,1.0717298798184622,1.0560493598692224,4000,6000
ISIC_1479607,0.8666574033241933,1.1329402794076695,1.347430186387224,1053,1872
ISIC_1482083,0.8352820058116776,1.836275975184476,1.7991363571859047,1053,1872
ISIC_1484704,0.9810741903604225,0.989571763413552,1.03497711506973,480,640
ISIC_1485441,0.8772073905259667,1.0743432188210789,1.3645534860499353,480,640
ISIC_1486500,0.9302115511393689,1.0904102564530185,1.0251446865662275,4000,6000
ISIC_1486861,0.8495952084254388,1.2167427480858592,1.767830993065954,1053,1872
ISIC_1487812,0.9637857160554626,0.9906994610048997,1.0626152029993214,480,640
ISIC_1488723,0.8630100539483399,1.1563161346079618,1.3555893011307167,1053,1872
ISIC_1489102,0.8818193785856373,1.0569825522518779,1.3628024292216057,480,640
ISIC_1490243,0.9223319372585057,1.1043688560462992,1.0326954111080502,4000,6000
ISIC_1490310,0.8841796496627171,1.0625336780307582,1.2948952506543945,1080,1920
ISIC_1490432,0.9635478074861215,1.0459690613187405,1.002218194463428,3456,5184
ISIC_1491052,0.8780577578457741,1.090271703482083,1.2845445805473277,1080,1920
ISIC_1491228,0.8756163769840438,1.1210545211558418,1.2382491746249986,4000,6000
ISIC_1491380,0.9026112682171782,1.1494816948631026,1.056950657196805,2448,3264
ISIC_1491444,0.8714457821303212,1.086351867636015,1.4483231305608315,480,640
ISIC_1491508,0.865051006444475,1.1247673503263165,1.4244985835457527,480,640
ISIC_1492099,0.869859329876846,1.1155422460730942,1.340005036417188,4000,6000
ISIC_1492334,0.8824995748910778,1.1508041892647476,1.1412837655883445,4000,6000
ISIC_1493259,0.8904418877596147,1.0467442672638094,1.2742627928077146,1080,1920
ISIC_1493810,0.9218788402243354,1.1170976285406575,1.02619589458867,4000,6000
ISIC_1493995,0.9085743453101836,1.099523108208009,1.0726726755269997,4000,6000
ISIC_1494327,0.8722107988739646,1.1292997392881212,1.2627923607373526,4000,6000
ISIC_1496854,0.8606214629298455,1.1346923074507247,1.5562597492670285,1053,1872
ISIC_1497685,0.8990944013702996,1.0410593728321387,1.208242672357975,1080,1920
ISIC_1499220,0.8825577895638576,1.1442712295117659,1.147330548007886,4000,6000
ISIC_1499779,0.8422031024901544,1.443759976796401,1.5011588689899475,1053,1872
ISIC_1500181,0.9041040864426934,1.0803707385090162,1.1081144560861853,4000,6000
ISIC_1500701,0.9138758066548283,1.0430577248644957,1.1199179342138943,1053,1872
ISIC_1500934,0.9607810649741036,1.0380885604552068,1.0122414332046163,2848,4288
ISIC_1500989,0.8962656216621546,1.0464227224375307,1.216115654706523,480,640
ISIC_1501518,0.9449733810329923,1.0138325089126359,1.067767003166272,4000,6000
ISIC_1502569,0.9242446963771653,1.1051526316519378,1.0280904241988766,4000,6000
ISIC_1503527,0.8763078732090367,1.0859189196174468,1.3285572457096608,1080,1920
ISIC_1503905,0.9229451703269849,1.0240451788142895,1.116947932941451,2848,4288
ISIC_1504632,0.937172152113476,1.0726209038491576,1.0239971739735507,3456,5184
ISIC_1504664,0.907810325395869,1.0885312154077202,1.085196045767935,4000,6000
ISIC_1504772,0.8755249563583893,1.0511494623168423,1.7210225334194804,1080,1920
ISIC_1505785,0.9295753657789263,1.1113916856577124,1.0140850866349918,3456,5184
ISIC_1505787,0.9059386350888401,1.2237586794216042,1.0189647151413865,1053,1872
ISIC_1505882,0.8652567767269573,1.1229089198503335,1.4275394218430641,1080,1920
ISIC_1505931,0.8790640744144965,1.1281710212017189,1.1924056676869026,2448,3264
ISIC_1508521,0.8747379428880365,1.1125549410170503,1.2680926723715524,4000,6000
ISIC_1508888,0.9310464272462405,1.137000974256641,0.9996785105679555,4000,6000
ISIC_1509034,0.9004302176237977,1.1248781149048805,1.080014074584605,3456,5184
ISIC_1509223,0.9124769078991813,1.0776958539917116,1.0802710728702585,4000,6000
ISIC_1509856,0.8904212796478567,1.0803204843283458,1.1831744247854163,3456,5184
ISIC_1510438,0.8949992040014202,1.1272508262803385,1.0991937541606098,4000,6000
ISIC_1510485,0.8430460860532034,1.4963828092695812,1.4132756772425057,1053,1872
ISIC_1510820,0.8758190330118726,1.0921880798573118,1.3130215687799585,576,768
ISIC_1511752,0.864434084646318,1.1051609059447807,1.6241250417107413,1080,1920
ISIC_1512287,0.8553758064397429,1.2843066337975182,1.2830794374081542,1053,1872
ISIC_1512688,0.8999236836437822,1.1270654365328145,1.0801929155232388,4000,6000
ISIC_1513292,0.9120807672100282,1.0910062490733095,1.069018046679341,3456,5184
ISIC_1514638,0.8681767144794642,1.0934367422011049,1.524869360763815,480,640
ISIC_1516113,0.9433580698905226,1.1128175635565134,0.9911841283142919,2448,3264
ISIC_1518913,0.8539894692789575,1.343066951526174,1.258573782455732,1053,1872
ISIC_1519960,0.9156402141320176,1.0829808149522668,1.0655311096941824,4000,6000
ISIC_1521112,0.8442973931843721,1.4744756051281116,1.3845814995038597,1053,1872
ISIC_1521467,0.8573644599462311,1.3264381566329637,1.2231107665293617,1053,1872
ISIC_1522384,0.8772641653347392,1.1568733349455973,1.1704438218925661,4000,6000
ISIC_1522983,0.8862018504561622,1.0551145077546384,1.2962712954412137,480,640
ISIC_1523725,0.9051729789656501,1.0639278967629753,1.125314929709471,3456,5184
ISIC_1524188,0.8404690334386337,1.6037516112844707,1.4578638352306006,1053,1872
ISIC_1524620,0.9200071083970367,1.0973111663939,1.0427136988573542,4000,6000
ISIC_1525226,0.880686604708623,1.1210561200712341,1.1895279452318845,3456,5184
ISIC_1525882,0.883758782580121,1.061302470322716,1.3062637015200615,1080,1920
ISIC_1526154,0.9166184788771903,1.1267442122139832,1.032529013205557,4000,6000
ISIC_1526973,0.8573599111820775,1.3778538491220123,1.1993090054994158,1053,1872
ISIC_1527539,0.9235158368099893,1.1104133544651806,1.0265193302948976,4000,6000
ISIC_1528298,0.9103832328556531,1.0821693790137774,1.0826862121798162,4000,6000
ISIC_1530517,0.9181704006434842,1.0554618131404925,1.086572800172732,3456,5184
ISIC_1533487,0.8750708803843158,1.099984741052948,1.2987507667391895,2448,3264
ISIC_1535298,0.8587321011242661,1.16504549529941,1.452808510547673,4000,6000
ISIC_1536224,0.9154726481985683,1.0792627355147881,1.0694237034828646,4000,6000
ISIC_1536371,0.8461483889568909,1.4232418376328444,1.364454403519929,1053,1872
ISIC_1536840,0.8757253621143153,1.0739514323442179,1.4030330351872655,1080,1920
ISIC_1536844,0.9409795675113407,1.103656845154947,0.9989807735810284,4000,6000
ISIC_1537434,0.8546391344308096,1.204408122139156,1.453354335166895,1053,1872
ISIC_1537627,0.9179355067526518,1.0208257608900135,1.144582928427435,2448,3264
ISIC_1538921,0.8591201086562533,1.1810996793623867,1.380251181133407,4000,6000
ISIC_1539108,0.9019022358404628,1.0929616524728663,1.1029842142978912,4000,6000
ISIC_1539449,0.9238048157600037,1.0722646102559281,1.0530848281525806,4000,6000
ISIC_1539596,0.8988737023673091,1.0304674060325032,1.2446909029004363,1080,1920
ISIC_1541371,0.8888059360769501,1.0581633892131153,1.2523195775559874,1080,1920
ISIC_1541384,0.8815498623614892,1.17368032795706,1.1274952486914382,4000,6000
ISIC_1541719,0.9076244243970653,1.087026226429217,1.0873399314331387,4000,6000
ISIC_1541919,0.8757065982796476,1.091142614782273,1.3188322374578625,480,640
ISIC_1542403,0.8850686893282379,1.0744529819744133,1.244095093695623,3456,5184
ISIC_1543649,0.8982999184110391,1.090944654369841,1.1210914634809266,4000,6000
ISIC_1544307,0.9192414218664982,1.0678509132823264,1.0695064027673706,4000,6000
ISIC_1544376,0.888073983887437,1.0443582765879744,1.317969679337305,1080,1920
ISIC_1544989,0.8760277870643196,1.1653648313960305,1.1708131136142808,4000,6000
ISIC_1545466,0.8656571322806368,1.1134070734881738,1.47107050603553,1053,1872
ISIC_1545645,0.8543702473965052,1.2103620555175167,1.4428915643169546,1053,1872
ISIC_1546421,0.8998483599056724,1.0953261275265094,1.1090690585259482,4000,6000
ISIC_1551763,0.8423236638882438,1.3578581381340251,1.705283005820886,1053,1872
ISIC_1552117,0.9085783246803276,1.093075749231193,1.078297542388687,4000,6000
ISIC_1553968,0.8976235914756521,1.058686786284442,1.176022883120738,2448,3264
ISIC_1554000,0.9143503912864795,1.0267669120489964,1.1486978332219948,480,640
ISIC_1554262,0.8838321677150592,1.0963441865856807,1.205240521518575,4000,6000
ISIC_1558004,0.8385559903762211,1.5625240955346065,1.6207854774250887,1053,1872
ISIC_1558567,0.8882925045517523,1.1120950663277982,1.1484206493624858,4000,6000
ISIC_1560324,0.9982041301625784,1.030197702582162,0.9766027765755306,3456,5184
ISIC_1560363,0.8990113287387375,1.1227508365233005,1.086870081876495,4000,6000
ISIC_1560689,0.8411041081853708,1.4278145200973202,1.6085105969102456,1053,1872
ISIC_1560978,0.9196139754805633,1.0750160479417976,1.0615670990225807,4000,6000
ISIC_1561927,0.8991124259456531,1.0887602051602687,1.1199385541271247,2448,3264
ISIC_1562503,0.8909875739698173,1.1588525651026156,1.0924435019173873,4000,6000
ISIC_1564663,0.8699408598702307,1.1115005281404802,1.3535667324146654,1936,2592
ISIC_1565187,0.8628823538115302,1.3303361977021393,1.1664785979822743,1053,1872
ISIC_1565504,0.8546754610631538,1.2248867364346434,1.390601470876311,1053,1872
ISIC_1566553,0.903938489700459,1.0280442162972356,1.2092031235519094,480,640
ISIC_1567171,0.8886711182774342,1.0427149231396198,1.3169507386735178,1080,1920
ISIC_1567513,0.8613414451954523,1.1953864857150864,1.2986185054902113,4000,6000
ISIC_1567545,0.9667575518194134,1.058241701722432,0.9898537247968017,3456,5184
ISIC_1567554,0.8791759047882505,1.1101404888194906,1.2219884844111395,4000,6000
ISIC_1567755,0.9447383034127498,1.0720127188327224,1.01132611421281,3456,5184
ISIC_1569193,0.8647188803243595,1.2639436654828393,1.184103455993006,1053,1872
ISIC_1570233,0.8794042932055048,1.0718099402883305,1.3329111076522322,1080,1920
ISIC_1571910,0.8903800246022233,1.02360440720509,1.416824426182277,1080,1920
ISIC_1576440,0.85047917677068,1.2599911275442262,1.450065204309999,1053,1872
ISIC_1577307,0.8472444277220188,1.3948265919157294,1.3563991571581875,1053,1872
ISIC_1577729,0.8977941697276507,1.1144732324540914,1.0986914139387258,4000,6000
ISIC_1578405,0.8728207634740163,1.121283106647749,1.27292566788431,3456,5184
ISIC_1579773,0.8964630050134679,1.0521302748508616,1.199259148099239,3456,5184
ISIC_1581247,0.9026566950100277,1.1099922392384627,1.083912030999641,4000,6000
ISIC_1582062,0.8811866481235322,1.1652188522376064,1.1363214839954427,4000,6000
ISIC_1582282,0.8915616883584966,1.0547907882003444,1.2343002052444794,1080,1920
ISIC_1584462,0.9048968209300511,1.0828923572426075,1.1019651854828825,4000,6000
ISIC_1586288,0.8584460601601401,1.1650268752473345,1.4645840444909508,4000,6000
ISIC_1586360,0.8431059877371855,1.3335508806771272,1.7250073881733465,1053,1872
ISIC_1589060,0.9086314063080967,1.086020996576375,1.0848183678890035,4000,6000
ISIC_1589872,0.8837060355298787,1.1204882124220097,1.167432006405099,4000,6000
ISIC_1589895,0.9821574978038965,1.015705308107189,1.0041959789128707,2317,2317
ISIC_1590307,0.8703093144205782,1.1130668112176547,1.3397605630480034,480,640
ISIC_1591962,0.9114407319569067,1.0738310504957338,1.0878232767459899,4000,6000
ISIC_1592464,0.8561626056896582,1.2979547563409315,1.2583665341769994,1053,1872
ISIC_1593714,0.8620297741310518,1.145297934543737,1.4241617744841142,576,768
ISIC_1596422,0.906045966280136,1.0383262771004698,1.167720764713638,1080,1920
ISIC_1599454,0.9157102619442382,1.0705745805511155,1.0773014210236207,4000,6000
ISIC_1600066,0.9614890650609252,1.0719723882947332,0.9879773668894195,3456,5184
ISIC_1600890,0.8981443972317975,1.104854127418596,1.1064147128100081,4000,6000
ISIC_1601014,0.8980062730884444,1.1003267143174844,1.1117367560799507,4000,6000
ISIC_1603921,0.853750975502378,1.28096847900175,1.3173663776490736,1053,1872
ISIC_1605133,0.9086102496345139,1.113514548917759,1.0617004768464808,4000,6000
ISIC_1605633,0.871066275223541,1.3193299602794133,1.1147437634222035,1053,1872
ISIC_1605845,0.8384961904770017,1.4671057877054354,1.884015899035838,1053,1872
ISIC_1607922,0.892294568164653,1.037711983987375,1.2891397993852336,1080,1920
ISIC_1608729,0.8583966755150902,1.1582225716091679,1.5047072686674094,1053,1872
ISIC_1608811,0.8725931246758405,1.0953116373701344,1.3635975437651708,1080,1920
ISIC_1608962,0.9965433216987941,0.9988178956069156,1.0047643578996885,480,640
ISIC_1611477,0.8924443474335857,1.1135378505659033,1.1239039614015167,4000,6000
ISIC_1611666,0.8647140407840965,1.2907968723663696,1.1690312184440363,1053,1872
ISIC_1612523,0.9133333920318825,1.0892220178163194,1.0668024383603196,4000,6000
ISIC_1613476,0.9096439697383236,1.100999133032791,1.0681003744145565,4000,6000
ISIC_1613528,0.9241894937055898,1.1142877044099289,1.0229461705271394,4000,6000
ISIC_1613780,0.9104652528070276,1.0921358384143713,1.0730335956005406,4000,6000
ISIC_1614037,0.9083575951920341,1.1635489314137735,1.0342909311912816,4000,6000
ISIC_1615667,0.9260944594745614,1.0068278871999579,1.1403018577767419,480,640
ISIC_1615785,0.9445349510716088,1.0987300136666154,0.9961668065528594,3456,5184
ISIC_1619137,0.9147375453970614,1.0172978252800589,1.1695039232119955,4000,6000
ISIC_1621521,0.9059778049573896,1.093969992880694,1.0864069484388308,4000,6000
ISIC_1621972,0.8717236155527237,1.0949673089082184,1.3863206424131052,1080,1920
ISIC_1624232,0.9178647907629156,1.122542614721702,1.0319854484365802,4000,6000
ISIC_1624465,0.8637474569786209,1.3271627305835791,1.1607413032489056,1053,1872
ISIC_1624776,0.8830546598862449,1.065949087338573,1.2977617905763654,1936,2592
ISIC_1626751,0.8955011270685894,1.0775725239781073,1.1545745413926631,4000,6000
ISIC_1627413,0.8987359771790716,1.0893399847130527,1.1209906205496283,4000,6000
ISIC_1627619,0.8596967792320014,1.197160052166536,1.3268089742286757,3456,5184
ISIC_1628162,0.9409885550444217,1.0498046996755064,1.0352090617210656,3456,5184
ISIC_1628721,0.9043894172228432,1.1277560242524842,1.064730042637618,4000,6000
ISIC_1630003,0.8960067314713237,1.108394388211053,1.1122662355342716,4000,6000
ISIC_1630017,0.8853186130535304,1.0842127371314823,1.2171641788620533,3456,5184
ISIC_1631155,0.8642033417905985,1.1440951311054197,1.366480406751522,1053,1872
ISIC_1632378,0.8767668707048322,1.1103793745250292,1.2476870289912663,2448,3264
ISIC_1632938,0.9050234286400193,1.032761474773695,1.1878469541032697,1080,1920
ISIC_1634129,0.9094266913910327,1.0344613134240832,1.1572568277443909,1080,1920
ISIC_1637450,0.8822636050627801,1.1265251454721283,1.169738317159362,4000,6000
ISIC_1637595,0.8577531048809828,1.2535721003022788,1.276238195903165,1936,2592
ISIC_1639429,0.899097341365654,1.0396138926056628,1.2123884070365667,1080,1920
ISIC_1640686,0.9318576242177483,1.0766898120757529,1.0313574216689583,4000,6000
ISIC_1641015,0.8760006861691352,1.0715452725478478,1.4115093842544628,480,640
ISIC_1642210,0.8465458120832098,1.3544378730201965,1.421941998678312,1053,1872
ISIC_1642626,0.8893394452600707,1.0558697795081426,1.2539734370580888,1080,1920
ISIC_1643353,0.8907456114039397,1.120207562689602,1.1255337295804122,4000,6000
ISIC_1643380,0.8775528054984775,1.0681836026049403,1.3923447557853543,1080,1920
ISIC_1643383,0.8414768643202083,1.3512302975052943,1.9364738439532372,480,640
ISIC_1643984,0.8732070943312635,1.138885807148908,1.2320184673796346,2448,3264
ISIC_1644228,0.8563924840523004,1.166449452299275,1.5649558530008911,1053,1872
ISIC_1644845,0.8477069490927719,1.239388300175484,1.8009968736130786,1053,1872
ISIC_1645390,0.8867752657999373,1.1467904095770869,1.1210058889586427,4000,6000
ISIC_1645689,0.8857993329403918,1.0667552694024143,1.2588153750813769,1080,1920
ISIC_1646877,0.9087948670806104,1.0815318208042954,1.0888244571397148,4000,6000
ISIC_1646969,0.87436841289584,1.0746737233983874,1.4382128153356837,480,640
ISIC_1648251,0.8895433019268828,1.0528898171085213,1.2619187527311775,1080,1920
ISIC_1648791,0.8968810532588415,1.1245124060325178,1.0937318472470623,4000,6000
ISIC_1649659,0.8378016938799187,1.5386973689440058,1.7660934179574244,1053,1872
ISIC_1649760,0.9262386785865098,1.0762744948216472,1.0438543095051662,3456,5184
ISIC_1650615,0.8783248004967881,1.077229942657581,1.3283909984949525,1080,1920
ISIC_1651006,0.9299763388003629,1.0953907470839992,1.0224522290917144,2448,3264
ISIC_1651164,0.9038147519588907,1.0632596038086,1.1327424742355097,3456,5184
ISIC_1653663,0.9119926678935484,1.1427257831880129,1.0351302870224035,4000,6000
ISIC_1653866,0.877979735300956,1.1020462582384256,1.252848690016326,480,640
ISIC_1654007,0.8393470017587685,1.5484605701705247,1.5669491620535692,1053,1872
ISIC_1656201,0.9104709649898971,1.064766678352728,1.102033213754607,2448,3264
ISIC_1656828,0.9187916223210436,1.0953795316359356,1.0470699036175737,4000,6000
ISIC_1657960,0.9364740600643621,1.0797456563796153,1.0203137801868927,4000,6000
ISIC_1658310,0.8608572729408568,1.335984595087954,1.1817859258360581,1053,1872
ISIC_1659276,0.8807822916196775,1.162898693580608,1.1407423478598755,4000,6000
ISIC_1661254,0.9040579058795928,1.122725832993706,1.0692533477582784,4000,6000
ISIC_1661794,0.9156651880376493,1.0301439993998283,1.1354638609927865,1080,1920
ISIC_1663074,0.8640363892585675,1.1428387780330131,1.375171748235184,1080,1920
ISIC_1663587,0.9051669833775053,1.0950295686288565,1.088312746324312,1936,2592
ISIC_1663846,0.8947249879642848,1.083952462594472,1.1491436106010264,4000,6000
ISIC_1665747,0.8625254466142385,1.175270090413919,1.3167439205946574,4000,6000
ISIC_1666748,0.8896883012987968,1.0747589189814546,1.2000677834527256,480,640
ISIC_1667112,0.8636213465783183,1.1131795906745545,1.5802370992740253,480,640
ISIC_1667159,0.9683904899098397,1.0005662933743689,1.039882872819491,1769,1769
ISIC_1667598,0.8938250014190428,1.100068113329935,1.1322173326550011,4000,6000
ISIC_1668197,0.8848515256694265,1.136551324726965,1.1412367137990562,4000,6000
ISIC_1668229,0.895315920351749,1.0825199394589122,1.1479153500334414,4000,6000
ISIC_1668526,0.8924763835487204,1.0158379228896848,1.4422865402550855,480,640
ISIC_1669403,0.9309245514102105,1.0434492280989796,1.064104948526581,2448,3264
ISIC_1670585,0.8976043849089976,1.0470911426953313,1.2034068224594432,1080,1920
ISIC_1670692,0.9366114758181694,1.066758408328958,1.0294615651090016,3456,5184
ISIC_1672482,0.8956196911434531,1.054953576653224,1.1987555635848215,1080,1920
ISIC_1673959,0.8958121472425191,1.0546814296056144,1.1979439299199517,480,640
ISIC_1674326,0.9912500059350435,1.0019554974937126,1.0072632419781298,480,640
ISIC_1674796,0.8401446092913125,1.4811235783448502,1.5911118311944759,1053,1872
ISIC_1675841,0.9398418531923387,1.1286001675603472,0.9895462924777257,4000,6000
ISIC_1676054,0.8528077300137081,1.2141839007614599,1.4983311058569915,1053,1872
ISIC_1678192,0.9149347372012984,1.082654775241544,1.06788478113582,4000,6000
ISIC_1678274,0.9090626461283419,1.1030584661496292,1.068238929147741,4000,6000
ISIC_1679661,0.9097681928323759,1.0787509790873782,1.0883303517843446,3456,5184
ISIC_1681968,0.8483205564914864,1.3265352306963152,1.3990388153855073,1053,1872
ISIC_1682504,0.9376660205719598,1.128642962825345,0.9927107762561642,4000,6000
ISIC_1682998,0.9482847470411258,1.0077601064589916,1.0689931180431596,480,640
ISIC_1683990,0.8541310922693133,1.1893079247020024,1.5533719928428966,1053,1872
ISIC_1684260,0.8486199804840319,1.22226323012631,1.8802501161154943,480,640
ISIC_1687730,0.8903211774265596,1.1075063956037476,1.1422202327050779,4000,6000
ISIC_1688603,0.8693561587282448,1.2274168411501445,1.1693440058605349,1053,1872
ISIC_1692314,0.9013185702109022,1.1295105791691396,1.0735552176824976,4000,6000
ISIC_1692403,0.8845428068659241,1.0635261042665682,1.2859274356148411,1080,1920
ISIC_1693098,0.8924161027125055,1.039056134840408,1.2815909190318233,2448,3264
