fname,x1t,y1t,x2t,x2t,x1,y1,x2,x2,iou,dx,dy,dw,dh
ISIC_0009165,0.4270056,0.42165554,0.64272386,0.6713785,0.4081042,0.4192354,0.63407403,0.65989655,0.8371355533599854,0.013775587,0.006951034,0.010251552,0.009061813
ISIC_0009188,0.28241605,0.42445356,0.4841418,0.59793055,0.28948987,0.41119218,0.4443009,0.59298205,0.7040375471115112,0.016383529,0.009104967,0.046914726,0.008312881
ISIC_0009201,0.2677239,0.31603044,0.57509327,0.71125025,0.26518515,0.3176751,0.6154871,0.7152337,0.8654459118843079,0.018927515,0.0028140545,0.04293257,0.002338767
ISIC_0009252,0.22751322,0.3995836,0.4454365,0.68832254,0.22025198,0.4150381,0.43463254,0.67456114,0.8292871117591858,0.009032607,0.00084656477,0.0035427213,0.029215902
ISIC_0009297,0.359375,0.4214224,0.55643654,0.62730974,0.32678998,0.40141287,0.5564392,0.63026065,0.7718576192855835,0.016291171,0.008529305,0.032587707,0.022960424
ISIC_0009298,0.24533582,0.4839114,0.5202892,0.70238984,0.293819,0.4435205,0.5496781,0.6988855,0.6344705820083618,0.03893605,0.021947622,0.019094288,0.036886573
ISIC_0009344,0.3311567,0.36196452,0.57789177,0.60679096,0.32444626,0.3909729,0.5128515,0.5956164,0.6017533540725708,0.03587535,0.008916914,0.05832985,0.040182948
ISIC_0009430,0.23148148,0.3084029,0.4996693,0.59383816,0.26673985,0.33112258,0.5177716,0.58357996,0.7248186469078064,0.02668032,0.0062307417,0.017156065,0.03297788
ISIC_0009504,0.4036847,0.45802975,0.5648321,0.64759535,0.3785835,0.46313685,0.57731676,0.6483435,0.7897244095802307,0.0063082874,0.0029276013,0.037585884,0.0043589473
ISIC_0009533,0.34934703,0.30343938,0.5492071,0.5993296,0.30950624,0.33529365,0.5890182,0.627255,0.5997770428657532,1.4811754e-05,0.029889852,0.07965192,0.00392884
ISIC_0009564,0.36753732,0.30040818,0.52495337,0.48997378,0.34099177,0.33845395,0.49485114,0.51299596,0.5155835747718811,0.028323889,0.03053397,0.0035566688,0.015023589
ISIC_0009583,0.23064366,0.38831252,0.5170243,0.5629554,0.23567823,0.36088693,0.4514052,0.5788282,0.6346364617347717,0.030292243,0.0057763755,0.07065365,0.043298423
ISIC_0009599,0.3176306,0.38528135,0.5638993,0.65995324,0.29062557,0.372815,0.5583764,0.6454867,0.8029364347457886,0.016263962,0.013466418,0.02148211,0.0020001829
ISIC_0009758,0.20436507,0.2763575,0.54265875,0.6116779,0.25545502,0.31823492,0.58251315,0.6154568,0.6668732762336731,0.045472175,0.022828162,0.011235535,0.038098484
ISIC_0009800,0.3097015,0.38061798,0.50373137,0.619382,0.29724166,0.37004936,0.49781182,0.59266716,0.7806116938591003,0.009189695,0.01864174,0.0065402985,0.016146243
ISIC_0009860,0.50116605,0.3398136,0.64738804,0.63617015,0.42994303,0.3804009,0.68076485,0.64330184,0.5202551484107971,0.018923104,0.0238595,0.10459983,0.03345561
ISIC_0009868,0.21875,0.33496094,0.6611328,0.7529297,0.27769464,0.31396905,0.6888551,0.71286166,0.7102339267730713,0.04333347,0.030529976,0.031222343,0.019076139
ISIC_0009869,0.4111328,0.37597656,0.60058594,0.67871094,0.38849416,0.40017653,0.622381,0.66148484,0.7177349925041199,0.00042182207,0.0034869313,0.044433683,0.041426063
ISIC_0009873,0.1015625,0.18945312,0.73339844,0.7128906,0.15313473,0.21791722,0.73786163,0.71059334,0.8586708307266235,0.0280177,0.013083398,0.047109008,0.030761361
ISIC_0009874,0.19824219,0.32910156,0.7080078,0.5966797,0.24059679,0.31306928,0.6704447,0.62286973,0.7441572546958923,0.002395749,0.005078882,0.07991767,0.04222232
ISIC_0009875,0.1796875,0.23242188,0.83984375,0.8564453,0.16760394,0.21171674,0.846915,0.8192371,0.8859310150146484,0.002506137,0.028956652,0.019154787,0.016503096
ISIC_0009877,0.17675781,0.22851562,0.78222656,0.69628906,0.21687928,0.26182342,0.73279893,0.6858249,0.7723369598388672,0.004653096,0.0114218,0.089549065,0.043771982
ISIC_0009879,0.19140625,0.21777344,0.7763672,0.7558594,0.2168374,0.2342699,0.7692011,0.7160846,0.8454985022544861,0.009132534,0.011639148,0.032597244,0.056271255
ISIC_0009880,0.12011719,0.23632812,0.64746094,0.6933594,0.13547689,0.21910208,0.6741601,0.6599961,0.8291284441947937,0.021029443,0.025294662,0.011339486,0.016137242
ISIC_0009881,0.27734375,0.23046875,0.703125,0.69433594,0.27432066,0.24258792,0.70251393,0.6793972,0.9340253472328186,0.0018170774,0.0014097691,0.0024120212,0.027057886
ISIC_0009883,0.29492188,0.26464844,0.765625,0.72558594,0.27089608,0.27699202,0.7303227,0.71316636,0.8349404335021973,0.02966404,3.799796e-05,0.011276484,0.024763167
ISIC_0009884,0.33007812,0.33984375,0.6699219,0.6904297,0.30679125,0.34054214,0.6785648,0.69059116,0.9119599461555481,0.0073219836,0.0004299283,0.03192979,0.00053691864
ISIC_0009885,0.42578125,0.31933594,0.69433594,0.5830078,0.4271685,0.33139324,0.68444514,0.5764807,0.8903557658195496,0.004251778,0.0027650893,0.011278033,0.01858443
ISIC_0009888,0.31347656,0.33398438,0.6748047,0.69628906,0.26704532,0.32746223,0.68558896,0.6850904,0.8251919150352478,0.017823488,0.008860409,0.05721551,0.004676491
ISIC_0009889,0.29296875,0.3466797,0.6640625,0.6767578,0.28199345,0.3469739,0.6856201,0.6773555,0.9169155955314636,0.005291164,0.00044596195,0.03253293,0.00030350685
ISIC_0009891,0.18066406,0.25,0.7089844,0.63183594,0.21731207,0.2685084,0.7320069,0.67638826,0.7665645480155945,0.029835284,0.03153038,0.013625503,0.026043922
ISIC_0009895,0.2763672,0.26953125,0.6953125,0.7988281,0.29536915,0.2700277,0.7273258,0.7504241,0.8102174997329712,0.025507629,0.023953795,0.013011336,0.048900485
ISIC_0009896,0.02636719,0.12988281,0.8017578,0.7529297,0.22053215,0.23407948,0.7964469,0.74839514,0.6131089925765991,0.09442705,0.049831063,0.19947588,0.10873121
ISIC_0009897,0.06054687,0.125,0.9580078,0.8720703,0.08564481,0.14345229,0.96643305,0.8432587,0.902587354183197,0.016761601,0.0051796734,0.01667273,0.04726392
ISIC_0009898,0.22851562,0.19042969,0.7011719,0.6435547,0.21901457,0.22778428,0.6897624,0.70299613,0.7792013883590698,0.010455251,0.048398018,0.0019084215,0.022086859
ISIC_0009899,0.17773438,0.16601562,0.828125,0.7480469,0.1795932,0.1891079,0.86327946,0.75690335,0.8966703414916992,0.018506646,0.015974373,0.03329563,0.014235795
ISIC_0009901,0.20410156,0.203125,0.78222656,0.8173828,0.14534864,0.2130487,0.79101646,0.80167997,0.8617748022079468,0.024981499,0.0028895736,0.06754279,0.02562654
ISIC_0009902,0.20605469,0.2705078,0.75390625,0.8017578,0.22819108,0.27327526,0.74112636,0.75812316,0.8544591665267944,0.0046782494,0.020433605,0.03491628,0.046402097
ISIC_0009904,0.22851562,0.13964844,0.8173828,0.87402344,0.22738811,0.14271143,0.7698275,0.8874341,0.8985594511032104,0.024341404,0.0082368255,0.046427846,0.010347724
ISIC_0009906,0.20410156,0.2705078,0.8642578,0.77441406,0.16728196,0.26443627,0.8932377,0.7857814,0.878920316696167,0.00391984,0.0026478767,0.065799475,0.017438889
ISIC_0009909,0.16992188,0.36328125,0.68066406,0.75,0.24375452,0.3508588,0.6489948,0.74347615,0.7606244087219238,0.021081686,0.009473145,0.10550189,0.005898595
ISIC_0009910,0.023437506,0.30078125,0.9736328,0.7519531,0.123830885,0.29718554,0.94102633,0.71721685,0.7883920073509216,0.033893466,0.019165993,0.1329999,0.031140566
ISIC_0009914,0.20996094,0.234375,0.6767578,0.77246094,0.21611027,0.27319288,0.7135938,0.7279149,0.7817755341529846,0.02149266,0.0028640628,0.030686617,0.08336389
ISIC_0009915,0.13378906,0.19628906,0.83496094,0.7441406,0.16789103,0.22679181,0.8458111,0.7136743,0.8339983224868774,0.022476077,1.8209219e-05,0.023251772,0.060969055
ISIC_0009917,0.2685547,0.37109375,0.5830078,0.72753906,0.22517256,0.31408557,0.6278762,0.71403086,0.6523077487945557,0.0007431507,0.035258174,0.08825052,0.043499976
ISIC_0009918,0.16796875,0.15332031,0.9453125,0.86816406,0.13564837,0.13987121,0.90431607,0.8603703,0.8841103315353394,0.036658406,0.0106214285,0.008676052,0.0056552887
ISIC_0009919,0.19921875,0.29882812,0.82128906,0.81347656,0.16612309,0.2501347,0.80108887,0.76393163,0.7638622522354126,0.026647925,0.049119174,0.012895465,0.00085151196
ISIC_0009920,0.28515625,0.24316406,0.90625,0.7578125,0.21686405,0.21979219,0.8570197,0.79419094,0.7487798929214478,0.05876124,0.006503284,0.019061923,0.05975032
ISIC_0009921,0.00683594,0.16113281,0.9140625,0.8701172,0.1371145,0.1844399,0.9289913,0.79611915,0.728507936000824,0.0726037,0.025345474,0.11534977,0.09730512
ISIC_0009923,0.16113281,0.24414062,0.80859375,0.796875,0.13478282,0.25203508,0.81121576,0.76179165,0.88567054271698,0.0118640065,0.013594449,0.02897203,0.04297781
ISIC_0009925,0.23828125,0.15820312,0.75683594,0.7714844,0.23823376,0.22943053,0.7370851,0.74006903,0.800833523273468,0.009899169,0.019906044,0.019703329,0.102642775
ISIC_0009927,0.3564453,0.16699219,0.7324219,0.5683594,0.3519095,0.19301017,0.67614603,0.5846448,0.7599829435348511,0.03040582,0.021151692,0.05174002,0.009732544
ISIC_0009928,0.15136719,0.13378906,0.9296875,0.87402344,0.10573241,0.123218924,0.890149,0.8618926,0.8708720803260803,0.042586625,0.0113505125,0.006096244,0.001560688
ISIC_0009929,0.47851562,0.42382812,0.6035156,0.60253906,0.4555505,0.44496447,0.6251709,0.6109442,0.6393911838531494,0.00065493584,0.014770746,0.044620395,0.0127311945
ISIC_0009930,0.50878906,0.3828125,0.6230469,0.5986328,0.44461197,0.4041948,0.645559,0.5966285,0.531716525554657,0.020832479,0.009688973,0.086689234,0.023386627
ISIC_0009931,0.22851562,0.23828125,0.8232422,0.78222656,0.23582527,0.2583987,0.81915295,0.76047033,0.9052993655204773,0.0016102195,0.00081938505,0.0113989115,0.041873693
ISIC_0009932,0.09375,0.29296875,0.92871094,0.625,0.10703874,0.26262474,0.85862076,0.6741523,0.7405201196670532,0.02840072,0.009404153,0.08337891,0.079496324
ISIC_0009933,0.24414062,0.28125,0.6816406,0.7265625,0.24615814,0.27259517,0.69617087,0.6943635,0.8787293434143066,0.00827387,0.020426929,0.0125127435,0.023544192
ISIC_0009934,0.001953125,0.12988281,0.9980469,0.87402344,0.024226248,0.09826538,0.91165555,0.85756755,0.8394216299057007,0.032059103,0.024036646,0.10866445,0.015161514
ISIC_0009935,0.3076172,0.33496094,0.734375,0.6611328,0.30880553,0.3115288,0.7439677,0.7078526,0.8029999732971191,0.005390525,0.011643827,0.008404374,0.070151925
ISIC_0009936,0.41015625,0.41308594,0.6621094,0.5566406,0.40283173,0.3532279,0.6597213,0.577401,0.6183276176452637,0.0048562884,0.019548833,0.0049364567,0.08061838
ISIC_0009937,0.3857422,0.3154297,0.6611328,0.62597656,0.35130262,0.29675564,0.69296384,0.6261091,0.7599408626556396,0.0013042688,0.009270728,0.06627059,0.018806607
ISIC_0009938,0.24023438,0.21484375,0.75390625,0.6972656,0.2801846,0.25950584,0.7663374,0.68110347,0.789227306842804,0.026190698,0.01424998,0.027519077,0.060824245
ISIC_0009939,0.18945312,0.29296875,0.87597656,0.6845703,0.19521669,0.32670945,0.8296069,0.7273559,0.7669803500175476,0.02030307,0.038263142,0.052133203,0.009044886
ISIC_0009940,0.048828125,0.13964844,0.9355469,0.8544922,0.06396827,0.17579257,0.9339565,0.85138726,0.9272475242614746,0.0067749023,0.016519606,0.016730547,0.039249063
ISIC_0009941,0.31152344,0.30371094,0.7373047,0.7294922,0.2909549,0.29066283,0.7343299,0.72337717,0.9066037535667419,0.011771679,0.009581566,0.017593741,0.006933093
ISIC_0009942,0.2607422,0.28515625,0.7216797,0.67871094,0.2766576,0.28924525,0.7562802,0.70528406,0.8347384929656982,0.025257945,0.01533106,0.018685073,0.022484124
ISIC_0009943,0.40234375,0.28320312,0.63964844,0.80566406,0.35764715,0.27929926,0.65463996,0.63929605,0.577177882194519,0.014852524,0.08513594,0.05968812,0.16246414
ISIC_0009944,0.42089844,0.28027344,0.7060547,0.72753906,0.36048943,0.30126402,0.7200827,0.67578745,0.6871156692504883,0.023190498,0.015380502,0.07443702,0.072742194
ISIC_0009945,0.3310547,0.2998047,0.64160156,0.6347656,0.33023643,0.32744455,0.6532795,0.6233841,0.8530938625335693,0.005429834,0.0081291795,0.012496173,0.039021373
ISIC_0009946,0.20410156,0.20898438,0.7285156,0.703125,0.23978995,0.29405102,0.6988279,0.7080395,0.718363881111145,0.0030003488,0.0449906,0.0653761,0.080152124
ISIC_0009947,0.21582031,0.33984375,0.60546875,0.72753906,0.2279511,0.34668383,0.6179025,0.7202028,0.9055406451225281,0.012282282,0.00024807453,0.0003029704,0.014176339
ISIC_0009948,0.15917969,0.16308594,0.7949219,0.8671875,0.1445786,0.1617834,0.8371117,0.8223347,0.8624091148376465,0.013794363,0.023077667,0.056790948,0.043550253
ISIC_0009949,0.3154297,0.25097656,0.69433594,0.8154297,0.28335407,0.25317448,0.7147869,0.79864854,0.8521742820739746,0.005812347,0.007291615,0.052526563,0.018979073
ISIC_0009950,0.18457031,0.3125,0.78222656,0.74609375,0.2187128,0.33066648,0.7372,0.70587224,0.7506824731826782,0.0054420233,0.011027515,0.079169035,0.058387995
ISIC_0009951,0.22949219,0.2841797,0.7783203,0.85253906,0.22803056,0.27118206,0.69369465,0.70893186,0.618837833404541,0.043043643,0.07830241,0.083164036,0.13060957
ISIC_0009953,0.05078125,0.23730469,0.8183594,0.7705078,0.023943335,0.22707713,0.8966334,0.80710614,0.8085314035415649,0.025718033,0.013185382,0.10511196,0.046825886
ISIC_0009954,0.36816406,0.3154297,0.7470703,0.6816406,0.3280108,0.29752457,0.6683641,0.69025415,0.676533043384552,0.059429735,0.0046457946,0.03855294,0.026518643
ISIC_0009955,0.14746094,0.34375,0.6015625,0.72265625,0.23975828,0.36966604,0.55841637,0.72486037,0.6510411500930786,0.024575591,0.01406008,0.13544348,0.02371192
ISIC_0009956,0.14453125,0.2890625,0.82910156,0.703125,0.16393,0.28231484,0.79708326,0.68550664,0.8723583221435547,0.0063097775,0.012183011,0.051417053,0.010870695
ISIC_0009958,0.3359375,0.29296875,0.7138672,0.70214844,0.31139404,0.31225497,0.7140202,0.7135367,0.872602641582489,0.0121952295,0.015337229,0.02469647,0.007897973
ISIC_0009960,0.39160156,0.36621094,0.5761719,0.5986328,0.34523845,0.33664984,0.6425012,0.61381125,0.520610511302948,0.009983093,0.00719133,0.112692416,0.044739544
ISIC_0009961,0.07421874,0.3173828,0.87402344,0.7714844,0.10522345,0.28356925,0.8671787,0.7862183,0.8645942807197571,0.012079954,0.009539843,0.037849426,0.048547506
ISIC_0009962,0.00390625,0.13183594,0.9970703,0.87402344,0.1085082,0.223465,0.85548306,0.84268904,0.6274993419647217,0.018492639,0.030147314,0.24618924,0.12296343
ISIC_0009964,0.32226562,0.35253906,0.5683594,0.6621094,0.2752267,0.31446666,0.60441685,0.66112226,0.66399747133255,0.0054907203,0.01952976,0.083096385,0.037085295
ISIC_0009965,0.14746094,0.1796875,0.88964844,0.7734375,0.19275218,0.2333385,0.8038974,0.7466996,0.7119348049163818,0.020229906,0.013456523,0.1310423,0.0803889
ISIC_0009966,0.34179688,0.23828125,0.73339844,0.7910156,0.32337368,0.25789627,0.71857333,0.746492,0.8165031671524048,0.016624153,0.012454271,0.003598094,0.06413862
ISIC_0009967,0.16894531,0.3466797,0.703125,0.6904297,0.19210833,0.31843027,0.7164544,0.6988797,0.8467292785644531,0.018246204,0.009899676,0.009833634,0.036699444
ISIC_0009969,0.140625,0.2998047,0.7841797,0.8496094,0.18098542,0.28351426,0.81770074,0.8274332,0.8333694338798523,0.036940753,0.019233286,0.0068393946,0.0058857203
ISIC_0009970,0.08203125,0.12988281,0.8251953,0.87109375,0.07114586,0.18627098,0.7954701,0.84339654,0.840170681476593,0.020305276,0.014345467,0.018839836,0.084085345
ISIC_0009971,0.4033203,0.375,0.58691406,0.57910156,0.3672997,0.38852727,0.6006421,0.6036624,0.6639935374259949,0.011146307,0.019044042,0.04974863,0.011033535
ISIC_0009972,0.28222656,0.42773438,0.6347656,0.70703125,0.31799626,0.38814095,0.7162726,0.70093286,0.6339539885520935,0.058638334,0.022845924,0.045737267,0.03349504
ISIC_0009973,0.13183594,0.16699219,0.6435547,0.73339844,0.15771797,0.21739888,0.67543304,0.710124,0.7834321856498718,0.028880179,0.013566136,0.0059963465,0.073681116
ISIC_0009974,0.1484375,0.12890625,0.78515625,0.7910156,0.18427351,0.19291237,0.7446104,0.74926543,0.7394556403160095,0.00235492,0.011127949,0.0763818,0.10575628
ISIC_0009975,0.11816406,0.22460938,0.61816406,0.6777344,0.15776607,0.25544673,0.6972096,0.6765065,0.7460113167762756,0.059323788,0.014804751,0.039443493,0.032065213
ISIC_0009976,0.29101562,0.31933594,0.66796875,0.625,0.30397728,0.30032268,0.7174314,0.68523085,0.682094931602478,0.031212151,0.020608783,0.03650102,0.07924411
ISIC_0009977,0.34960938,0.234375,0.6689453,0.6894531,0.29567266,0.29975408,0.77481985,0.66936404,0.5774431824684143,0.02596891,0.022644997,0.15981126,0.08546817
ISIC_0009978,0.24023438,0.30078125,0.6640625,0.74902344,0.25508136,0.33130682,0.7249466,0.6843412,0.6827271580696106,0.03786555,0.01707834,0.046037138,0.09520781
ISIC_0009979,0.3359375,0.33691406,0.66503906,0.65722656,0.3460404,0.3385346,0.69216514,0.6426761,0.8534884452819824,0.018614471,0.006464958,0.017023176,0.016170979
ISIC_0009980,0.06152344,0.12695312,0.9970703,0.87402344,0.074991256,0.16347006,0.96733904,0.8787302,0.901769757270813,0.0081317425,0.020611823,0.043199062,0.031810164
ISIC_0009981,0.33984375,0.46875,0.67285156,0.75,0.3433767,0.43574905,0.62776124,0.69665396,0.6289201378822327,0.020778686,0.043173492,0.048623264,0.020345092
ISIC_0009982,0.31054688,0.29492188,0.6875,0.61035156,0.26859897,0.27501014,0.714216,0.6177405,0.7784794569015503,0.0076159537,0.0062614083,0.068663895,0.027300686
ISIC_0009987,0.30566406,0.23144531,0.7089844,0.8388672,0.3026802,0.23581353,0.69121563,0.81264925,0.9014381766319275,0.010376304,0.010924876,0.0147848725,0.030586123
ISIC_0009988,0.0,0.12792969,0.99902344,0.87402344,0.057552487,0.16640806,0.9122174,0.83242744,0.763673722743988,0.014626801,0.0015588105,0.14435852,0.08007437
ISIC_0009990,5e-09,0.12792969,0.9970703,0.87402344,0.020130694,0.10585803,0.9608049,0.8809904,0.910010814666748,0.008067369,0.0075523555,0.056396127,0.029038608
ISIC_0009991,0.28710938,0.16503906,0.7636719,0.7861328,0.28496304,0.22340688,0.7393129,0.7165104,0.7506374716758728,0.0132526755,0.0056272745,0.022212654,0.12799022
ISIC_0009992,0.042968746,0.1875,0.86621094,0.79003906,0.12448919,0.2217539,0.80893826,0.7900713,0.7840911746025085,0.012123883,0.01714307,0.13879311,0.03422165
ISIC_0009993,0.18261719,0.23925781,0.76953125,0.77734375,0.17766064,0.24865629,0.77917427,0.74316967,0.8984552621841431,0.0023432374,0.012387812,0.014599562,0.043572545
ISIC_0009994,0.28710938,0.28320312,0.74316406,0.83691406,0.26081514,0.24862106,0.7181907,0.7471112,0.712827742099762,0.025633782,0.06219247,0.0013208985,0.055220783
ISIC_0009995,5e-09,0.12792969,0.99609375,0.87109375,0.0142065585,0.076357186,0.9809238,0.9092649,0.8686884045600891,0.00048172474,0.0067006648,0.029376507,0.089743674
ISIC_0009998,0.2626953,0.20507812,0.7558594,0.68847656,0.28283235,0.20365272,0.7453551,0.69402325,0.9253125190734863,0.004816413,0.0020606518,0.030641288,0.0069720745
ISIC_0010000,0.03027344,0.125,0.9658203,0.80859375,0.123769134,0.14991185,0.9036313,0.8337891,0.7792575359344482,0.015653372,0.02505362,0.15568471,0.0002834797
ISIC_0010002,0.2607422,0.18066406,0.80566406,0.73535156,0.21251744,0.22608486,0.79041034,0.74617445,0.8098303079605103,0.031739235,0.028121829,0.032971025,0.034597874
ISIC_0010003,0.41601562,0.3154297,0.6279297,0.5722656,0.39038944,0.33273804,0.64691365,0.5632796,0.7548480033874512,0.0033211112,0.004161179,0.044610143,0.02629435
ISIC_0010005,5e-09,0.20703125,0.9814453,0.7753906,0.059199452,0.21727869,0.94053906,0.78008246,0.8753064274787903,0.009146601,0.007469654,0.1001057,0.0055556297
ISIC_0010006,0.20507812,0.16601562,0.8769531,0.6777344,0.22759065,0.22226737,0.83552444,0.7094972,0.762518048286438,0.009458065,0.0440073,0.06394124,0.024488926
ISIC_0010009,0.30371094,0.4423828,0.609375,0.6904297,0.333123,0.42123815,0.61321473,0.68434167,0.8084324598312378,0.016625881,0.0136163235,0.02557233,0.01505664
ISIC_0010010,0.24804688,0.26464844,0.53808594,0.67285156,0.2508154,0.26616022,0.6231314,0.6702155,0.7598008513450623,0.043906987,0.0005621314,0.08227694,0.0041478574
ISIC_0010011,0.25878906,0.21777344,0.7529297,0.7441406,0.2508625,0.24723344,0.7296028,0.73197263,0.8646349310874939,0.015626729,0.008646011,0.01540032,0.041628003
ISIC_0010013,0.18066406,0.33984375,0.6699219,0.66796875,0.19407429,0.33728185,0.6523621,0.68363535,0.8903151750564575,0.002074778,0.0065523386,0.030969977,0.018228501
ISIC_0010014,0.27148438,0.29296875,0.69921875,0.6894531,0.28409302,0.3197759,0.67615944,0.67347527,0.8176511526107788,0.0052253306,0.0054146647,0.035667956,0.04278502
ISIC_0010015,0.18554688,0.18359375,0.78027344,0.80859375,0.17711264,0.19082063,0.76483786,0.77623725,0.9003718495368958,0.011934906,0.012564808,0.0070013404,0.039583385
ISIC_0010016,0.34960938,0.37597656,0.6435547,0.62109375,0.33498326,0.35744545,0.6298958,0.6253904,0.8339936137199402,0.014142513,0.007117212,0.0009672344,0.022827774
ISIC_0010017,0.12792969,0.24121094,0.8125,0.83203125,0.18238926,0.24629578,0.83847475,0.7786329,0.8019005060195923,0.04021716,0.02415675,0.028484821,0.058483243
ISIC_0010018,0.34472656,0.3076172,0.66015625,0.734375,0.30375367,0.29260916,0.7136697,0.7289787,0.7359881401062012,0.0062702894,0.010202169,0.094486356,0.009611726
ISIC_0010019,0.09374999,0.24414062,0.8857422,0.7792969,0.09925678,0.26864222,0.8717611,0.7854036,0.9204696416854858,0.004237175,0.015304148,0.019487858,0.018394828
ISIC_0010020,0.09863281,0.20019531,0.9433594,0.8027344,0.0815905,0.19595164,0.9214219,0.76082665,0.8834959864616394,0.019489884,0.0230757,0.0048952103,0.037664056
ISIC_0010021,0.10253907,0.1484375,0.8466797,0.8466797,0.12525734,0.18883452,0.84882295,0.7942766,0.8385123610496521,0.012430787,0.006003022,0.020575047,0.09280014
ISIC_0010022,0.00195313,0.23242188,0.9941406,0.73535156,0.03717664,0.2541355,0.94342804,0.73851097,0.8689490556716919,0.0077445507,0.012436509,0.08593607,0.01855421
ISIC_0010023,0.21191406,0.19824219,0.79296875,0.79296875,0.22412145,0.24768001,0.7950839,0.7826517,0.8777278065681458,0.0071612597,0.019560397,0.010092258,0.05975485
ISIC_0010024,0.29492188,0.35546875,0.7714844,0.66796875,0.32598892,0.38551873,0.66436064,0.6814086,0.6226932406425476,0.03802836,0.021744907,0.13819078,0.016610146
ISIC_0010025,0.26367188,0.2705078,0.69921875,0.6533203,0.2396304,0.27111548,0.75305283,0.69416934,0.7654409408569336,0.014896303,0.02072835,0.077875555,0.04024136
ISIC_0010028,0.296875,0.29785156,0.71484375,0.76171875,0.2826755,0.2881502,0.72966635,0.75317526,0.9000590443611145,0.00031155348,0.009122431,0.029022098,0.0011578798
ISIC_0010029,0.13085938,0.15722656,0.8564453,0.87402344,0.14246753,0.14839265,0.8423132,0.8196348,0.880851686000824,0.0012620091,0.031611264,0.025740266,0.045554757
ISIC_0010032,0.31347656,0.17089844,0.62402344,0.6816406,0.21901199,0.20150077,0.7164582,0.6865743,0.5944941639900208,0.0010148883,0.017767996,0.18689933,0.02566868
ISIC_0010034,0.18066406,0.21972656,0.8173828,0.796875,0.19156364,0.23704705,0.8156282,0.76668346,0.8994154334068298,0.004572451,0.0064355135,0.012654185,0.047512054
ISIC_0010036,0.08984375,0.1875,0.9580078,0.7988281,0.13054338,0.22407135,0.93245196,0.80118537,0.8653276562690735,0.007571876,0.019464314,0.06625545,0.03421414
ISIC_0010037,0.0,0.13183594,0.99316406,0.86328125,0.045266956,0.17594543,0.94283175,0.8139627,0.7882961630821228,0.002532661,0.0026045442,0.09559929,0.093428016
ISIC_0010038,0.140625,0.12792969,0.8144531,0.87402344,0.20137343,0.17430013,0.7571883,0.85343283,0.7508161664009094,0.0017418265,0.012889922,0.11801326,0.06696105
ISIC_0010041,0.006835935,0.12597656,0.9951172,0.87109375,0.052965105,0.10676241,0.97127336,0.89686704,0.87982577085495,0.011142671,0.0032795668,0.06997299,0.04498744
ISIC_0010042,0.24707031,0.33398438,0.7011719,0.6767578,0.23639049,0.3176094,0.7025578,0.7130151,0.8444070219993591,0.004646957,0.009941161,0.012065768,0.052632242
ISIC_0010043,0.20605469,0.23828125,0.7441406,0.8310547,0.23028862,0.22109947,0.7471361,0.7972567,0.8716432452201843,0.013614714,0.025489867,0.021238446,0.016616225
ISIC_0010044,0.17089844,0.36914062,0.54589844,0.7783203,0.23646621,0.3846319,0.6151525,0.72967243,0.6020184755325317,0.067410916,0.016578317,0.0036862493,0.06413916
ISIC_0010046,0.296875,0.27148438,0.7167969,0.6455078,0.32075134,0.26391238,0.6974056,0.6549917,0.8616636991500854,0.0022425056,0.0009559393,0.043267637,0.01705587
ISIC_0010047,0.19824219,0.18847656,0.8076172,0.7578125,0.19008228,0.2201809,0.7686753,0.74433064,0.8512818217277527,0.023550868,0.009111226,0.030781984,0.045186162
ISIC_0010053,0.31347656,0.36523438,0.6152344,0.61621094,0.3105403,0.35820314,0.6197015,0.637504,0.8769689202308655,0.00076544285,0.007130921,0.0074034035,0.028324276
ISIC_0010054,0.18847656,0.20019531,0.77246094,0.77441406,0.21699554,0.23241049,0.74942863,0.73685634,0.80091792345047,0.0027433336,0.0026712716,0.051551282,0.0697729
ISIC_0010055,0.20703125,0.265625,0.71191406,0.72753906,0.22962774,0.26833618,0.69663686,0.706901,0.8781905770301819,0.0036596358,0.008963436,0.037873685,0.023349226
ISIC_0010056,0.001953125,0.12792969,0.9980469,0.87402344,0.0058303177,0.15110448,0.9704561,0.9052969,0.9017138481140137,0.011856794,0.027224123,0.031467915,0.0080987215
ISIC_0010057,0.16894531,0.12890625,0.8623047,0.87402344,0.17103538,0.16889712,0.9080986,0.88052773,0.8802726864814758,0.023941994,0.0232476,0.043703794,0.033486605
ISIC_0010058,0.25683594,0.21679688,0.7939453,0.70703125,0.2478989,0.25192767,0.7637516,0.7100064,0.857867956161499,0.019565344,0.019052982,0.021256685,0.032155633
ISIC_0010059,0.36035156,0.38183594,0.7128906,0.61035156,0.38858956,0.39351037,0.6360987,0.6284834,0.6309795379638672,0.024276972,0.014903128,0.10502994,0.006457418
ISIC_0010060,0.46875,0.36914062,0.6660156,0.64453125,0.42687643,0.40767494,0.65999675,0.62469995,0.654423713684082,0.023946226,0.009351492,0.035854697,0.058365613
ISIC_0010061,0.33496094,0.29785156,0.6748047,0.6074219,0.3047369,0.31032962,0.6781109,0.6268642,0.8246320486068726,0.013458908,0.015960187,0.033530235,0.0069642663
